usage_date,platform_key,identity_key,model_key,cost_center_key,unit_type,quantity,input_tokens,output_tokens,cached_tokens,requests,cost_usd,list_cost_usd,cost_is_estimated,has_rate_card,is_error,latency_ms,application_key,environment_key,business_unit_key
2026-07-17,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1301,0,0,0,0,10.408,10.408,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-17,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,920,0,0,0,0,7.36,7.36,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-17,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1430,0,0,0,0,11.44,11.44,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-17,CopilotStudio,sam.chen,,CC-2000,copilot_credit,2204,0,0,0,0,17.632,17.632,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-18,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,73,0,0,0,0,0.584,0.584,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-18,CopilotStudio,marco.silva,,CC-1000,copilot_credit,194,0,0,0,0,1.552,1.552,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-18,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,23,0,0,0,0,0.184,0.184,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-18,CopilotStudio,dev.patel,,CC-3000,copilot_credit,112,0,0,0,0,0.896,0.896,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-18,CopilotStudio,sam.chen,,CC-2000,copilot_credit,102,0,0,0,0,0.816,0.816,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-19,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,190,0,0,0,0,1.52,1.52,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-19,CopilotStudio,marco.silva,,CC-1000,copilot_credit,173,0,0,0,0,1.384,1.384,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-19,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,148,0,0,0,0,1.184,1.184,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-19,CopilotStudio,dev.patel,,CC-3000,copilot_credit,85,0,0,0,0,0.68,0.68,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-19,CopilotStudio,sam.chen,,CC-2000,copilot_credit,73,0,0,0,0,0.584,0.584,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-20,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2450,0,0,0,0,19.6,19.6,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-20,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1521,0,0,0,0,12.168,12.168,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-20,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,2086,0,0,0,0,16.688,16.688,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-20,CopilotStudio,dev.patel,,CC-3000,copilot_credit,2077,0,0,0,0,16.616,16.616,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-20,CopilotStudio,sam.chen,,CC-2000,copilot_credit,510,0,0,0,0,4.08,4.08,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-21,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2123,0,0,0,0,16.984,16.984,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-21,CopilotStudio,marco.silva,,CC-1000,copilot_credit,466,0,0,0,0,3.728,3.728,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-21,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,2477,0,0,0,0,19.816,19.816,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-21,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1548,0,0,0,0,12.384,12.384,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-21,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1072,0,0,0,0,8.576,8.576,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-22,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1965,0,0,0,0,15.72,15.72,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-22,CopilotStudio,marco.silva,,CC-1000,copilot_credit,2221,0,0,0,0,17.768,17.768,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-22,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1876,0,0,0,0,15.008,15.008,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-22,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1248,0,0,0,0,9.984,9.984,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-22,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1746,0,0,0,0,13.968,13.968,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-23,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2408,0,0,0,0,19.264,19.264,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-23,CopilotStudio,marco.silva,,CC-1000,copilot_credit,2415,0,0,0,0,19.32,19.32,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-23,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,2491,0,0,0,0,19.928,19.928,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-23,CopilotStudio,dev.patel,,CC-3000,copilot_credit,963,0,0,0,0,7.704,7.704,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-23,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1150,0,0,0,0,9.2,9.2,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-24,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2133,0,0,0,0,17.064,17.064,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-24,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1352,0,0,0,0,10.816,10.816,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-24,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1577,0,0,0,0,12.616,12.616,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-24,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1942,0,0,0,0,15.536,15.536,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-24,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1974,0,0,0,0,15.792,15.792,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-25,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,26,0,0,0,0,0.208,0.208,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-25,CopilotStudio,marco.silva,,CC-1000,copilot_credit,20,0,0,0,0,0.16,0.16,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-25,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,124,0,0,0,0,0.992,0.992,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-25,CopilotStudio,dev.patel,,CC-3000,copilot_credit,101,0,0,0,0,0.808,0.808,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-25,CopilotStudio,sam.chen,,CC-2000,copilot_credit,57,0,0,0,0,0.456,0.456,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-26,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,99,0,0,0,0,0.792,0.792,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-26,CopilotStudio,marco.silva,,CC-1000,copilot_credit,41,0,0,0,0,0.328,0.328,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-26,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,65,0,0,0,0,0.52,0.52,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-26,CopilotStudio,dev.patel,,CC-3000,copilot_credit,83,0,0,0,0,0.664,0.664,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-26,CopilotStudio,sam.chen,,CC-2000,copilot_credit,122,0,0,0,0,0.976,0.976,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-27,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2268,0,0,0,0,18.144,18.144,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-27,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1405,0,0,0,0,11.24,11.24,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-27,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,718,0,0,0,0,5.744,5.744,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-27,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1131,0,0,0,0,9.048,9.048,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-27,CopilotStudio,sam.chen,,CC-2000,copilot_credit,2489,0,0,0,0,19.912,19.912,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-28,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,633,0,0,0,0,5.064,5.064,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-28,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1823,0,0,0,0,14.584,14.584,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-28,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1007,0,0,0,0,8.056,8.056,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-28,CopilotStudio,dev.patel,,CC-3000,copilot_credit,454,0,0,0,0,3.632,3.632,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-28,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1675,0,0,0,0,13.4,13.4,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-29,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,549,0,0,0,0,4.392,4.392,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-29,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1518,0,0,0,0,12.144,12.144,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-29,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,2439,0,0,0,0,19.512,19.512,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-29,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1931,0,0,0,0,15.448,15.448,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-29,CopilotStudio,sam.chen,,CC-2000,copilot_credit,2051,0,0,0,0,16.408,16.408,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-30,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2228,0,0,0,0,17.824,17.824,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-30,CopilotStudio,marco.silva,,CC-1000,copilot_credit,634,0,0,0,0,5.072,5.072,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-30,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,2580,0,0,0,0,20.64,20.64,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-30,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1274,0,0,0,0,10.192,10.192,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-30,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1795,0,0,0,0,14.36,14.36,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-31,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,916,0,0,0,0,7.328,7.328,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-31,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1938,0,0,0,0,15.504,15.504,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-31,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1251,0,0,0,0,10.008,10.008,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-31,CopilotStudio,dev.patel,,CC-3000,copilot_credit,919,0,0,0,0,7.352,7.352,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-31,CopilotStudio,sam.chen,,CC-2000,copilot_credit,2322,0,0,0,0,18.576,18.576,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-01,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,160,0,0,0,0,1.28,1.28,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-01,CopilotStudio,marco.silva,,CC-1000,copilot_credit,130,0,0,0,0,1.04,1.04,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-01,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,158,0,0,0,0,1.264,1.264,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-01,CopilotStudio,dev.patel,,CC-3000,copilot_credit,200,0,0,0,0,1.6,1.6,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-01,CopilotStudio,sam.chen,,CC-2000,copilot_credit,168,0,0,0,0,1.344,1.344,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-02,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,194,0,0,0,0,1.552,1.552,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-02,CopilotStudio,marco.silva,,CC-1000,copilot_credit,65,0,0,0,0,0.52,0.52,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-02,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,45,0,0,0,0,0.36,0.36,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-02,CopilotStudio,dev.patel,,CC-3000,copilot_credit,163,0,0,0,0,1.304,1.304,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-02,CopilotStudio,sam.chen,,CC-2000,copilot_credit,89,0,0,0,0,0.712,0.712,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-03,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2287,0,0,0,0,18.296,18.296,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-03,CopilotStudio,marco.silva,,CC-1000,copilot_credit,562,0,0,0,0,4.496,4.496,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-03,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1139,0,0,0,0,9.112,9.112,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-03,CopilotStudio,dev.patel,,CC-3000,copilot_credit,714,0,0,0,0,5.712,5.712,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-03,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1587,0,0,0,0,12.696,12.696,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-04,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1744,0,0,0,0,13.952,13.952,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-04,CopilotStudio,marco.silva,,CC-1000,copilot_credit,2424,0,0,0,0,19.392,19.392,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-04,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1760,0,0,0,0,14.08,14.08,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-04,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1970,0,0,0,0,15.76,15.76,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-04,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1240,0,0,0,0,9.92,9.92,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-05,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2231,0,0,0,0,17.848,17.848,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-05,CopilotStudio,marco.silva,,CC-1000,copilot_credit,644,0,0,0,0,5.152,5.152,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-05,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,963,0,0,0,0,7.704,7.704,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-05,CopilotStudio,dev.patel,,CC-3000,copilot_credit,2001,0,0,0,0,16.008,16.008,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-05,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1442,0,0,0,0,11.536,11.536,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-06,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,481,0,0,0,0,3.848,3.848,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-06,CopilotStudio,marco.silva,,CC-1000,copilot_credit,2139,0,0,0,0,17.112,17.112,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-06,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,450,0,0,0,0,3.6,3.6,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-06,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1308,0,0,0,0,10.464,10.464,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-06,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1507,0,0,0,0,12.056,12.056,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-07,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1275,0,0,0,0,10.2,10.2,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-07,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1208,0,0,0,0,9.664,9.664,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-07,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,2049,0,0,0,0,16.392,16.392,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-07,CopilotStudio,dev.patel,,CC-3000,copilot_credit,862,0,0,0,0,6.896,6.896,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-07,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1501,0,0,0,0,12.008,12.008,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-08,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,24,0,0,0,0,0.192,0.192,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-08,CopilotStudio,marco.silva,,CC-1000,copilot_credit,79,0,0,0,0,0.632,0.632,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-08,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,183,0,0,0,0,1.464,1.464,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-08,CopilotStudio,dev.patel,,CC-3000,copilot_credit,192,0,0,0,0,1.536,1.536,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-08,CopilotStudio,sam.chen,,CC-2000,copilot_credit,30,0,0,0,0,0.24,0.24,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-09,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,165,0,0,0,0,1.32,1.32,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-09,CopilotStudio,marco.silva,,CC-1000,copilot_credit,130,0,0,0,0,1.04,1.04,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-09,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,94,0,0,0,0,0.752,0.752,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-09,CopilotStudio,dev.patel,,CC-3000,copilot_credit,183,0,0,0,0,1.464,1.464,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-09,CopilotStudio,sam.chen,,CC-2000,copilot_credit,140,0,0,0,0,1.12,1.12,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-10,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1296,0,0,0,0,10.368,10.368,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-10,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1653,0,0,0,0,13.224,13.224,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-10,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1253,0,0,0,0,10.024,10.024,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-10,CopilotStudio,dev.patel,,CC-3000,copilot_credit,2553,0,0,0,0,20.424,20.424,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-10,CopilotStudio,sam.chen,,CC-2000,copilot_credit,665,0,0,0,0,5.32,5.32,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-11,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,978,0,0,0,0,7.824,7.824,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-11,CopilotStudio,marco.silva,,CC-1000,copilot_credit,868,0,0,0,0,6.944,6.944,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-11,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1646,0,0,0,0,13.168,13.168,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-11,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1128,0,0,0,0,9.024,9.024,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-11,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1589,0,0,0,0,12.712,12.712,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-12,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1013,0,0,0,0,8.104,8.104,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-12,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1082,0,0,0,0,8.656,8.656,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-12,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1943,0,0,0,0,15.544,15.544,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-12,CopilotStudio,dev.patel,,CC-3000,copilot_credit,2008,0,0,0,0,16.064,16.064,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-12,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1961,0,0,0,0,15.688,15.688,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-13,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1792,0,0,0,0,14.336,14.336,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-13,CopilotStudio,marco.silva,,CC-1000,copilot_credit,613,0,0,0,0,4.904,4.904,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-13,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,474,0,0,0,0,3.792,3.792,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-13,CopilotStudio,dev.patel,,CC-3000,copilot_credit,824,0,0,0,0,6.592,6.592,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-13,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1707,0,0,0,0,13.656,13.656,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-14,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1534,0,0,0,0,12.272,12.272,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-14,CopilotStudio,marco.silva,,CC-1000,copilot_credit,2107,0,0,0,0,16.856,16.856,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-14,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1258,0,0,0,0,10.064,10.064,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-14,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1983,0,0,0,0,15.864,15.864,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-08-14,CopilotStudio,sam.chen,,CC-2000,copilot_credit,804,0,0,0,0,6.432,6.432,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-08-15,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,88,0,0,0,0,0.704,0.704,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-08-15,CopilotStudio,marco.silva,,CC-1000,copilot_credit,26,0,0,0,0,0.208,0.208,TRUE,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
