BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,Tags,x_AccountId,x_AccountName,x_AccountOwnerId,x_BilledCostInUsd,x_BilledUnitPrice,x_BillingAccountId,x_BillingAccountName,x_BillingExchangeRate,x_BillingExchangeRateDate,x_BillingProfileId,x_BillingProfileName,x_ContractedCostInUsd,x_CostAllocationRuleName,x_CostCenter,x_CustomerId,x_CustomerName,x_EffectiveCostInUsd,x_EffectiveUnitPrice,x_InvoiceId,x_InvoiceIssuerId,x_InvoiceSectionId,x_InvoiceSectionName,x_ListCostInUsd,x_PartnerCreditApplied,x_PartnerCreditRate,x_PricingBlockSize,x_PricingCurrency,x_PricingSubcategory,x_PricingUnitDescription,x_PublisherCategory,x_PublisherId,x_ResellerId,x_ResellerName,x_ResourceGroupName,x_ResourceType,x_ServicePeriodEnd,x_ServicePeriodStart,x_SkuDescription,x_SkuDetails,x_SkuIsCreditEligible,x_SkuMeterCategory,x_SkuMeterId,x_SkuMeterName,x_SkuMeterSubcategory,x_SkuOfferId,x_SkuOrderId,x_SkuOrderName,x_SkuPartNumber,x_SkuRegion,x_SkuServiceFamily,x_SkuTerm,x_SkuTier,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
0.132531,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-08-13T00:00:00Z,2026-08-12T00:00:00Z,,,,,,389798,Tokens,0.132531,0.00034,0.132531,Microsoft,0.155919,0.0004,Standard,389.798,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.132531,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.132531,,CC-2000,,,0.132531,0.00034,,,EA-DEPT-042,AI and Data,0.155919,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-13T00:00:00Z,2026-08-12T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-12,batch-2026-09-04,MOCK
0.066161,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-08-13T00:00:00Z,2026-08-12T00:00:00Z,,,,,,48648,Tokens,0.066161,0.00136,0.066161,Microsoft,0.077837,0.0016,Standard,48.648,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.066161,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.066161,,CC-2000,,,0.066161,0.00136,,,EA-DEPT-042,AI and Data,0.077837,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-13T00:00:00Z,2026-08-12T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-12,batch-2026-09-04,MOCK
0.001058,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Cached Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,2490,Tokens,0.001058,0.000425,0.001058,Microsoft,0.001245,0.0005,Standard,2.49,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-cached,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001058,0.000425,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.001058,,CC-1000,,,0.001058,0.000425,,,EA-DEPT-042,AI and Data,0.001245,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1 Cached Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Cached""}",True,Azure OpenAI,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,gpt-4.1 Cached Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.290088,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,170640,Tokens,0.290088,0.0017,0.290088,Microsoft,0.34128,0.002,Standard,170.64,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-input,22c19c9a-bdbb-5481-969f-a54f3f93391a,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.290088,0.0017,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.290088,,CC-1000,,,0.290088,0.0017,,,EA-DEPT-042,AI and Data,0.34128,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1 Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Input""}",True,Azure OpenAI,22c19c9a-bdbb-5481-969f-a54f3f93391a,gpt-4.1 Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.134552,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Output Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,19787,Tokens,0.134552,0.0068,0.134552,Microsoft,0.158296,0.008,Standard,19.787,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-output,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.134552,0.0068,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.134552,,CC-1000,,,0.134552,0.0068,,,EA-DEPT-042,AI and Data,0.158296,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1 Output Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Output""}",True,Azure OpenAI,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,gpt-4.1 Output Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.001285,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,15121,Tokens,0.001285,8.5e-05,0.001285,Microsoft,0.001512,0.0001,Standard,15.121,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001285,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.001285,,CC-1000,,,0.001285,8.5e-05,,,EA-DEPT-042,AI and Data,0.001512,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.075279,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,221408,Tokens,0.075279,0.00034,0.075279,Microsoft,0.088563,0.0004,Standard,221.408,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.075279,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.075279,,CC-1000,,,0.075279,0.00034,,,EA-DEPT-042,AI and Data,0.088563,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.03924,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,28853,Tokens,0.03924,0.00136,0.03924,Microsoft,0.046165,0.0016,Standard,28.853,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.03924,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.03924,,CC-1000,,,0.03924,0.00136,,,EA-DEPT-042,AI and Data,0.046165,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.314391,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,184936,Tokens,0.314391,0.0017,0.314391,Microsoft,0.369872,0.002,Standard,184.936,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-input,22c19c9a-bdbb-5481-969f-a54f3f93391a,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.314391,0.0017,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.314391,,CC-3000,,,0.314391,0.0017,,,EA-DEPT-042,AI and Data,0.369872,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1 Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Input""}",True,Azure OpenAI,22c19c9a-bdbb-5481-969f-a54f3f93391a,gpt-4.1 Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.121598,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Output Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,17882,Tokens,0.121598,0.0068,0.121598,Microsoft,0.143056,0.008,Standard,17.882,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-output,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.121598,0.0068,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.121598,,CC-3000,,,0.121598,0.0068,,,EA-DEPT-042,AI and Data,0.143056,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1 Output Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Output""}",True,Azure OpenAI,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,gpt-4.1 Output Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.000528,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,6213,Tokens,0.000528,8.5e-05,0.000528,Microsoft,0.000621,0.0001,Standard,6.213,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.000528,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.000528,,CC-3000,,,0.000528,8.5e-05,,,EA-DEPT-042,AI and Data,0.000621,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.06205,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,182501,Tokens,0.06205,0.00034,0.06205,Microsoft,0.073,0.0004,Standard,182.501,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.06205,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.06205,,CC-3000,,,0.06205,0.00034,,,EA-DEPT-042,AI and Data,0.073,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.034447,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,25329,Tokens,0.034447,0.00136,0.034447,Microsoft,0.040526,0.0016,Standard,25.329,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.034447,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.034447,,CC-3000,,,0.034447,0.00136,,,EA-DEPT-042,AI and Data,0.040526,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
0.000701,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,,,,,,8251,Tokens,0.000701,8.5e-05,0.000701,Microsoft,0.000825,0.0001,Standard,8.251,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.000701,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.000701,,CC-4000,,,0.000701,8.5e-05,,,EA-DEPT-042,AI and Data,0.000825,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-14T00:00:00Z,2026-08-13T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-13,batch-2026-09-04,MOCK
